game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher
2023-05-02,718340,R,Final,Guaranteed Rate Field,2023-05-02 23:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2023-05-02,718336,R,Final,Kauffman Stadium,2023-05-02 23:40:00+00:00,Baltimore Orioles,Kansas City Royals,110,118,,
2023-05-02,718338,R,Final,Busch Stadium,2023-05-02 23:45:00+00:00,Los Angeles Angels,St. Louis Cardinals,108,138,,
2023-05-02,718342,R,Final,Globe Life Field,2023-05-03 00:05:00+00:00,Arizona Diamondbacks,Texas Rangers,109,140,,
2023-05-02,718337,R,Final,Minute Maid Park,2023-05-03 00:10:00+00:00,San Francisco Giants,Houston Astros,137,117,,
2023-05-02,718334,R,Final,Coors Field,2023-05-03 00:40:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,
2023-05-02,718335,R,Final,Petco Park,2023-05-03 01:40:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,
2023-05-02,718332,R,Final,Oakland Coliseum,2023-05-03 01:40:00+00:00,Seattle Mariners,Oakland Athletics,136,133,,
2023-05-02,718331,R,Final,Dodger Stadium,2023-05-03 02:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,
2023-05-02,718348,R,Postponed,Comerica Park,2023-05-02 22:40:00+00:00,New York Mets,Detroit Tigers,121,116,,
2023-05-03,718348,R,Final,Comerica Park,2023-05-03 17:40:00+00:00,New York Mets,Detroit Tigers,121,116,,
2023-05-03,718329,R,Final,Comerica Park,2023-05-03 22:40:00+00:00,New York Mets,Detroit Tigers,121,116,,
2023-05-03,718325,R,Final,Globe Life Field,2023-05-03 18:05:00+00:00,Arizona Diamondbacks,Texas Rangers,109,140,,
2023-05-03,718326,R,Final,Minute Maid Park,2023-05-03 18:10:00+00:00,San Francisco Giants,Houston Astros,137,117,,
2023-05-03,718330,R,Final,Petco Park,2023-05-03 20:10:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,
2023-05-03,718327,R,Final,Dodger Stadium,2023-05-03 20:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,
2023-05-03,718328,R,Final,Tropicana Field,2023-05-03 22:40:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,134,139,,
2023-05-03,718321,R,Final,loanDepot park,2023-05-03 22:40:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2023-05-03,718333,R,Final,Nationals Park,2023-05-03 23:05:00+00:00,Chicago Cubs,Washington Nationals,112,120,,
2023-05-03,718324,R,Final,Yankee Stadium,2023-05-03 23:05:00+00:00,Cleveland Guardians,New York Yankees,114,147,,
2023-05-03,718323,R,Final,Fenway Park,2023-05-03 23:10:00+00:00,Toronto Blue Jays,Boston Red Sox,141,111,,
2023-05-03,718322,R,Final,Guaranteed Rate Field,2023-05-03 23:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2023-05-03,718314,R,Final,Kauffman Stadium,2023-05-03 23:40:00+00:00,Baltimore Orioles,Kansas City Royals,110,118,,
2023-05-03,718320,R,Final,Busch Stadium,2023-05-03 23:45:00+00:00,Los Angeles Angels,St. Louis Cardinals,108,138,,
2023-05-03,718315,R,Final,Coors Field,2023-05-04 00:40:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,
2023-05-03,718319,R,Final,Oakland Coliseum,2023-05-04 01:40:00+00:00,Seattle Mariners,Oakland Athletics,136,133,,
2023-05-04,718317,R,Final,Nationals Park,2023-05-04 17:05:00+00:00,Chicago Cubs,Washington Nationals,112,120,,
2023-05-04,718318,R,Final,Comerica Park,2023-05-04 17:10:00+00:00,New York Mets,Detroit Tigers,121,116,,
2023-05-04,718309,R,Final,Tropicana Field,2023-05-04 17:10:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,134,139,,
2023-05-04,718311,R,Final,Busch Stadium,2023-05-04 17:15:00+00:00,Los Angeles Angels,St. Louis Cardinals,108,138,,
2023-05-04,718312,R,Final,Kauffman Stadium,2023-05-04 18:10:00+00:00,Baltimore Orioles,Kansas City Royals,110,118,,
2023-05-04,718310,R,Final,Guaranteed Rate Field,2023-05-04 18:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2023-05-04,718313,R,Final,Coors Field,2023-05-04 19:10:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,
2023-05-04,718304,R,Final,Oakland Coliseum,2023-05-04 19:37:00+00:00,Seattle Mariners,Oakland Athletics,136,133,,
2023-05-04,718308,R,Final,loanDepot park,2023-05-04 20:10:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2023-05-04,718316,R,Final,Fenway Park,2023-05-04 22:10:00+00:00,Toronto Blue Jays,Boston Red Sox,141,111,,
2023-05-05,718303,R,Final,Wrigley Field,2023-05-05 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2023-05-05,718307,R,Final,PNC Park,2023-05-05 22:35:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,141,134,,
2023-05-05,718305,R,Final,Great American Ball Park,2023-05-05 22:40:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2023-05-05,718300,R,Final,Tropicana Field,2023-05-05 22:40:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2023-05-05,718301,R,Final,Citizens Bank Park,2023-05-05 23:05:00+00:00,Boston Red Sox,Philadelphia Phillies,111,143,,
2023-05-05,718302,R,Final,Citi Field,2023-05-05 23:10:00+00:00,Colorado Rockies,New York Mets,115,121,,
2023-05-05,718306,R,Final,Progressive Field,2023-05-05 23:10:00+00:00,Minnesota Twins,Cleveland Guardians,142,114,,
2023-05-05,718298,R,Final,Truist Park,2023-05-05 23:20:00+00:00,Baltimore Orioles,Atlanta Braves,110,144,,
2023-05-05,718299,R,Final,Kauffman Stadium,2023-05-06 00:10:00+00:00,Oakland Athletics,Kansas City Royals,133,118,,
2023-05-05,718292,R,Final,Busch Stadium,2023-05-06 00:15:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2023-05-05,718294,R,Final,Angel Stadium,2023-05-06 01:38:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,
2023-05-05,718296,R,Final,Chase Field,2023-05-06 01:40:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2023-05-05,718295,R,Final,Petco Park,2023-05-06 01:40:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,
2023-05-05,718297,R,Final,T-Mobile Park,2023-05-06 02:10:00+00:00,Houston Astros,Seattle Mariners,117,136,,
2023-05-05,718293,R,Final,Oracle Park,2023-05-06 02:15:00+00:00,Milwaukee Brewers,San Francisco Giants,158,137,,
2023-05-06,718288,R,Final,Busch Stadium,2023-05-06 18:15:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2023-05-06,718289,R,Final,Wrigley Field,2023-05-06 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2023-05-06,718290,R,Final,Citi Field,2023-05-06 20:10:00+00:00,Colorado Rockies,New York Mets,115,121,,
2023-05-06,718291,R,Final,Tropicana Field,2023-05-06 20:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2023-05-06,718285,R,Final,Progressive Field,2023-05-06 22:10:00+00:00,Minnesota Twins,Cleveland Guardians,142,114,,
2023-05-06,718286,R,Final,PNC Park,2023-05-06 22:35:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,141,134,,
2023-05-06,718281,R,Final,Great American Ball Park,2023-05-06 22:40:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2023-05-06,718280,R,Final,Kauffman Stadium,2023-05-06 23:10:00+00:00,Oakland Athletics,Kansas City Royals,133,118,,
2023-05-06,718284,R,Final,Citizens Bank Park,2023-05-06 23:15:00+00:00,Boston Red Sox,Philadelphia Phillies,111,143,,
2023-05-06,718283,R,Final,Truist Park,2023-05-06 23:15:00+00:00,Baltimore Orioles,Atlanta Braves,110,144,,
2023-05-06,718287,R,Final,Oracle Park,2023-05-06 23:15:00+00:00,Milwaukee Brewers,San Francisco Giants,158,137,,
2023-05-06,718282,R,Final,Chase Field,2023-05-07 00:10:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2023-05-06,718279,R,Final,Petco Park,2023-05-07 00:40:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,
2023-05-06,718275,R,Final,Angel Stadium,2023-05-07 01:07:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,
2023-05-06,718274,R,Final,T-Mobile Park,2023-05-07 01:40:00+00:00,Houston Astros,Seattle Mariners,117,136,,
2023-05-07,718277,R,Final,Truist Park,2023-05-07 15:35:00+00:00,Baltimore Orioles,Atlanta Braves,110,144,,
2023-05-07,718278,R,Final,PNC Park,2023-05-07 17:35:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,141,134,,
2023-05-07,718270,R,Final,Citizens Bank Park,2023-05-07 17:35:00+00:00,Boston Red Sox,Philadelphia Phillies,111,143,,
2023-05-07,718276,R,Final,Citi Field,2023-05-07 17:40:00+00:00,Colorado Rockies,New York Mets,115,121,,
2023-05-07,718273,R,Final,Progressive Field,2023-05-07 17:40:00+00:00,Minnesota Twins,Cleveland Guardians,142,114,,
2023-05-07,718271,R,Final,Tropicana Field,2023-05-07 17:40:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2023-05-07,718268,R,Final,Kauffman Stadium,2023-05-07 18:10:00+00:00,Oakland Athletics,Kansas City Royals,133,118,,
2023-05-07,718272,R,Final,Busch Stadium,2023-05-07 18:15:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2023-05-07,718269,R,Final,Wrigley Field,2023-05-07 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2023-05-07,718267,R,Final,Oracle Park,2023-05-07 20:05:00+00:00,Milwaukee Brewers,San Francisco Giants,158,137,,
2023-05-07,718264,R,Final,Angel Stadium,2023-05-07 20:07:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,
2023-05-07,718263,R,Final,Chase Field,2023-05-07 20:10:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2023-05-07,718265,R,Final,T-Mobile Park,2023-05-07 20:10:00+00:00,Houston Astros,Seattle Mariners,117,136,,
2023-05-07,718262,R,Final,Great American Ball Park,2023-05-07 20:10:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2023-05-07,718266,R,Final,Petco Park,2023-05-07 23:10:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,
2023-05-08,718261,R,Final,Progressive Field,2023-05-08 22:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2023-05-08,718258,R,Final,PNC Park,2023-05-08 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2023-05-08,718259,R,Final,Oriole Park at Camden Yards,2023-05-08 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2023-05-08,718255,R,Final,Yankee Stadium,2023-05-08 23:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,
2023-05-08,718256,R,Final,Wrigley Field,2023-05-08 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,
2023-05-08,718253,R,Final,Kauffman Stadium,2023-05-08 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2023-05-08,718257,R,Final,American Family Field,2023-05-08 23:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,
2023-05-08,718254,R,Final,Angel Stadium,2023-05-09 01:38:00+00:00,Houston Astros,Los Angeles Angels,117,108,,
2023-05-08,718251,R,Final,T-Mobile Park,2023-05-09 01:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2023-05-08,718249,R,Final,Chase Field,2023-05-09 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2023-05-08,718260,R,Final,Oracle Park,2023-05-09 01:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,
2023-05-09,718248,R,Final,Progressive Field,2023-05-09 22:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2023-05-09,718252,R,Final,PNC Park,2023-05-09 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2023-05-09,718246,R,Final,Oriole Park at Camden Yards,2023-05-09 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2023-05-09,718243,R,Final,Great American Ball Park,2023-05-09 22:40:00+00:00,New York Mets,Cincinnati Reds,121,113,,
2023-05-09,718244,R,Final,Citizens Bank Park,2023-05-09 22:40:00+00:00,Toronto Blue Jays,Philadelphia Phillies,141,143,,
2023-05-09,718247,R,Final,Yankee Stadium,2023-05-09 23:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,
2023-05-09,718245,R,Final,Truist Park,2023-05-09 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,
2023-05-09,718240,R,Final,Wrigley Field,2023-05-09 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,
2023-05-09,718242,R,Final,Target Field,2023-05-09 23:40:00+00:00,San Diego Padres,Minnesota Twins,135,142,,
2023-05-09,718238,R,Final,Kauffman Stadium,2023-05-09 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2023-05-09,718241,R,Final,American Family Field,2023-05-09 23:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,
2023-05-09,718237,R,Final,Angel Stadium,2023-05-10 01:38:00+00:00,Houston Astros,Los Angeles Angels,117,108,,
2023-05-09,718239,R,Final,T-Mobile Park,2023-05-10 01:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2023-05-09,718236,R,Final,Chase Field,2023-05-10 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2023-05-09,718250,R,Final,Oracle Park,2023-05-10 01:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,
2023-05-10,718231,R,Final,PNC Park,2023-05-10 16:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2023-05-10,718232,R,Final,Yankee Stadium,2023-05-10 16:35:00+00:00,Oakland Athletics,New York Yankees,133,147,,
2023-05-10,718234,R,Final,Progressive Field,2023-05-10 17:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2023-05-10,718228,R,Final,American Family Field,2023-05-10 17:40:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,119,158,,
2023-05-10,718229,R,Final,T-Mobile Park,2023-05-10 19:40:00+00:00,Texas Rangers,Seattle Mariners,140,136,,
2023-05-10,718226,R,Final,Chase Field,2023-05-10 19:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2023-05-10,718230,R,Final,Oracle Park,2023-05-10 19:45:00+00:00,Washington Nationals,San Francisco Giants,120,137,,
2023-05-10,718233,R,Final,Citizens Bank Park,2023-05-10 20:05:00+00:00,Toronto Blue Jays,Philadelphia Phillies,141,143,,
2023-05-10,718235,R,Final,Angel Stadium,2023-05-10 20:07:00+00:00,Houston Astros,Los Angeles Angels,117,108,,
2023-05-10,718227,R,Final,Oriole Park at Camden Yards,2023-05-10 22:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2023-05-10,718225,R,Final,Great American Ball Park,2023-05-10 22:40:00+00:00,New York Mets,Cincinnati Reds,121,113,,
2023-05-10,718220,R,Final,Truist Park,2023-05-10 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,
2023-05-10,718221,R,Final,Wrigley Field,2023-05-10 23:40:00+00:00,St. Louis Cardinals,Chicago Cubs,138,112,,
2023-05-10,718224,R,Final,Target Field,2023-05-10 23:40:00+00:00,San Diego Padres,Minnesota Twins,135,142,,
2023-05-10,718222,R,Final,Kauffman Stadium,2023-05-10 23:40:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2023-05-11,718223,R,Final,Great American Ball Park,2023-05-11 16:35:00+00:00,New York Mets,Cincinnati Reds,121,113,,
2023-05-11,718216,R,Final,Target Field,2023-05-11 17:10:00+00:00,San Diego Padres,Minnesota Twins,135,142,,
2023-05-11,718218,R,Final,Kauffman Stadium,2023-05-11 18:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2023-05-11,718219,R,Final,Yankee Stadium,2023-05-11 23:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,
2023-05-11,718215,R,Final,Chase Field,2023-05-12 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2023-05-11,718217,R,Final,Oakland Coliseum,2023-05-12 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2023-05-12,718208,R,Final,Comerica Park,2023-05-12 22:40:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,
2023-05-12,718212,R,Final,loanDepot park,2023-05-12 22:40:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,
2023-05-12,718214,R,Final,Nationals Park,2023-05-12 23:05:00+00:00,New York Mets,Washington Nationals,121,120,,
2023-05-12,718213,R,Final,Oriole Park at Camden Yards,2023-05-12 23:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,
2023-05-12,718210,R,Final,Yankee Stadium,2023-05-12 23:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,
2023-05-12,718206,R,Final,Rogers Centre,2023-05-12 23:07:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,
2023-05-12,718205,R,Final,Progressive Field,2023-05-12 23:10:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,
2023-05-12,718211,R,Final,Fenway Park,2023-05-12 23:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,
2023-05-12,718209,R,Final,Target Field,2023-05-13 00:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,
2023-05-12,718207,R,Final,Guaranteed Rate Field,2023-05-13 00:10:00+00:00,Houston Astros,Chicago White Sox,117,145,,
2023-05-12,718204,R,Final,American Family Field,2023-05-13 00:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,
2023-05-12,718202,R,Final,Coors Field,2023-05-13 00:40:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2023-05-12,718199,R,Final,Chase Field,2023-05-13 01:40:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2023-05-12,718200,R,Final,Oakland Coliseum,2023-05-13 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2023-05-12,718201,R,Final,Dodger Stadium,2023-05-13 02:10:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,
2023-05-13,718197,R,Final,Yankee Stadium,2023-05-13 17:05:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,
2023-05-13,718194,R,Final,Comerica Park,2023-05-13 17:10:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,
2023-05-13,718198,R,Final,loanDepot park,2023-05-13 17:10:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,
2023-05-13,718195,R,Final,Target Field,2023-05-13 18:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,
2023-05-13,718192,R,Final,Rogers Centre,2023-05-13 19:07:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,
2023-05-13,718203,R,Final,Nationals Park,2023-05-13 20:05:00+00:00,New York Mets,Washington Nationals,121,120,,
2023-05-13,718190,R,Final,Oakland Coliseum,2023-05-13 20:07:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2023-05-13,718196,R,Final,Fenway Park,2023-05-13 20:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,
2023-05-13,718191,R,Final,Progressive Field,2023-05-13 22:10:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,
2023-05-13,718193,R,Final,Oriole Park at Camden Yards,2023-05-13 23:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,
2023-05-13,718183,R,Final,American Family Field,2023-05-13 23:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,
2023-05-13,718185,R,Final,Dodger Stadium,2023-05-13 23:15:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,
2023-05-13,718189,R,Final,Guaranteed Rate Field,2023-05-13 23:15:00+00:00,Houston Astros,Chicago White Sox,117,145,,
2023-05-13,718184,R,Final,Chase Field,2023-05-14 00:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2023-05-13,718188,R,Final,Coors Field,2023-05-14 00:10:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2023-05-14,718182,R,Final,Progressive Field,2023-05-14 15:35:00+00:00,Los Angeles Angels,Cleveland Guardians,108,114,,
2023-05-14,718203,R,Final,Nationals Park,2023-05-14 16:35:00+00:00,New York Mets,Washington Nationals,121,120,,
2023-05-14,718179,R,Final,Oriole Park at Camden Yards,2023-05-14 17:35:00+00:00,Pittsburgh Pirates,Baltimore Orioles,134,110,,
2023-05-14,718180,R,Final,Yankee Stadium,2023-05-14 17:35:00+00:00,Tampa Bay Rays,New York Yankees,139,147,,
2023-05-14,718181,R,Final,Rogers Centre,2023-05-14 17:37:00+00:00,Atlanta Braves,Toronto Blue Jays,144,141,,
2023-05-14,718173,R,Final,Comerica Park,2023-05-14 17:40:00+00:00,Seattle Mariners,Detroit Tigers,136,116,,
2023-05-14,718178,R,Final,loanDepot park,2023-05-14 17:40:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,
2023-05-14,718175,R,Final,Target Field,2023-05-14 18:10:00+00:00,Chicago Cubs,Minnesota Twins,112,142,,
2023-05-14,718176,R,Final,Guaranteed Rate Field,2023-05-14 18:10:00+00:00,Houston Astros,Chicago White Sox,117,145,,
2023-05-14,718177,R,Final,American Family Field,2023-05-14 18:10:00+00:00,Kansas City Royals,Milwaukee Brewers,118,158,,
2023-05-14,718174,R,Final,Coors Field,2023-05-14 19:10:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2023-05-14,718172,R,Final,Oakland Coliseum,2023-05-14 20:07:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2023-05-14,718168,R,Final,Dodger Stadium,2023-05-14 20:10:00+00:00,San Diego Padres,Los Angeles Dodgers,135,119,,
2023-05-14,718169,R,Final,Chase Field,2023-05-14 20:10:00+00:00,San Francisco Giants,Arizona Diamondbacks,137,109,,
2023-05-14,718186,R,Final,Nationals Park,2023-05-14 20:35:00+00:00,New York Mets,Washington Nationals,121,120,,
2023-05-14,718187,R,Final,Fenway Park,2023-05-14 23:10:00+00:00,St. Louis Cardinals,Boston Red Sox,138,111,,
2023-05-15,718167,R,Final,Nationals Park,2023-05-15 20:05:00+00:00,New York Mets,Washington Nationals,121,120,,
2023-05-15,718171,R,Final,Oriole Park at Camden Yards,2023-05-15 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,
2023-05-15,718164,R,Final,Rogers Centre,2023-05-15 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,
2023-05-15,718163,R,Final,Fenway Park,2023-05-15 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2023-05-15,718166,R,Final,Busch Stadium,2023-05-15 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2023-05-15,718165,R,Final,Globe Life Field,2023-05-16 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,
2023-05-15,718158,R,Final,Minute Maid Park,2023-05-16 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,
2023-05-15,718161,R,Final,Coors Field,2023-05-16 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2023-05-15,718160,R,Final,Oakland Coliseum,2023-05-16 01:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,
2023-05-15,718162,R,Final,Petco Park,2023-05-16 01:40:00+00:00,Kansas City Royals,San Diego Padres,118,135,,
2023-05-15,718170,R,Final,Oracle Park,2023-05-16 01:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,
2023-05-15,718159,R,Final,Dodger Stadium,2023-05-16 02:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,
2023-05-16,718154,R,Final,Oriole Park at Camden Yards,2023-05-16 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,
2023-05-16,718155,R,Final,Comerica Park,2023-05-16 22:40:00+00:00,Pittsburgh Pirates,Detroit Tigers,134,116,,
2023-05-16,718153,R,Final,loanDepot park,2023-05-16 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2023-05-16,718157,R,Final,Rogers Centre,2023-05-16 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,
2023-05-16,718149,R,Final,Fenway Park,2023-05-16 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2023-05-16,718150,R,Final,Citi Field,2023-05-16 23:10:00+00:00,Tampa Bay Rays,New York Mets,139,121,,
2023-05-16,718151,R,Final,Busch Stadium,2023-05-16 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2023-05-16,718148,R,Final,Globe Life Field,2023-05-17 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,
2023-05-16,718152,R,Final,Minute Maid Park,2023-05-17 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,
2023-05-16,718147,R,Final,Guaranteed Rate Field,2023-05-17 00:10:00+00:00,Cleveland Guardians,Chicago White Sox,114,145,,
2023-05-16,718145,R,Final,Coors Field,2023-05-17 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2023-05-16,718146,R,Final,Oakland Coliseum,2023-05-17 01:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,
2023-05-16,718144,R,Final,Petco Park,2023-05-17 01:40:00+00:00,Kansas City Royals,San Diego Padres,118,135,,
2023-05-16,718156,R,Final,Oracle Park,2023-05-17 01:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,
2023-05-16,718141,R,Final,Dodger Stadium,2023-05-17 02:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,
2023-05-17,718142,R,Final,Comerica Park,2023-05-17 17:10:00+00:00,Pittsburgh Pirates,Detroit Tigers,134,116,,
2023-05-17,718138,R,Final,Coors Field,2023-05-17 19:10:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2023-05-17,718136,R,Final,Dodger Stadium,2023-05-17 19:10:00+00:00,Minnesota Twins,Los Angeles Dodgers,142,119,,
2023-05-17,718139,R,Final,Oakland Coliseum,2023-05-17 19:37:00+00:00,Arizona Diamondbacks,Oakland Athletics,109,133,,
2023-05-17,718143,R,Final,Oracle Park,2023-05-17 19:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,
2023-05-17,718140,R,Final,Petco Park,2023-05-17 20:10:00+00:00,Kansas City Royals,San Diego Padres,118,135,,
2023-05-17,718137,R,Final,Oriole Park at Camden Yards,2023-05-17 22:35:00+00:00,Los Angeles Angels,Baltimore Orioles,108,110,,
2023-05-17,718132,R,Final,loanDepot park,2023-05-17 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2023-05-17,718134,R,Final,Rogers Centre,2023-05-17 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,
2023-05-17,718133,R,Final,Fenway Park,2023-05-17 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2023-05-17,718135,R,Final,Citi Field,2023-05-17 23:10:00+00:00,Tampa Bay Rays,New York Mets,139,121,,
2023-05-17,718131,R,Final,Busch Stadium,2023-05-17 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2023-05-17,718126,R,Final,Globe Life Field,2023-05-18 00:05:00+00:00,Atlanta Braves,Texas Rangers,144,140,,
2023-05-17,718127,R,Final,Minute Maid Park,2023-05-18 00:10:00+00:00,Chicago Cubs,Houston Astros,112,117,,
