game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher
2022-05-14,662384,R,Final,PNC Park,2022-05-14 22:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2022-05-14,662547,R,Final,Nationals Park,2022-05-14 23:05:00+00:00,Houston Astros,Washington Nationals,117,120,,
2022-05-14,661147,R,Final,Globe Life Field,2022-05-14 23:05:00+00:00,Boston Red Sox,Texas Rangers,111,140,,
2022-05-14,662568,R,Final,Citi Field,2022-05-14 23:10:00+00:00,Seattle Mariners,New York Mets,136,121,,
2022-05-14,661695,R,Final,Target Field,2022-05-14 23:10:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2022-05-14,661490,R,Final,Guaranteed Rate Field,2022-05-14 23:10:00+00:00,New York Yankees,Chicago White Sox,147,145,,
2022-05-14,663348,R,Final,Chase Field,2022-05-15 00:10:00+00:00,Chicago Cubs,Arizona Diamondbacks,112,109,,
2022-05-14,663011,R,Final,Coors Field,2022-05-15 00:10:00+00:00,Kansas City Royals,Colorado Rockies,118,115,,
2022-05-14,662704,R,Final,Dodger Stadium,2022-05-15 02:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,
2022-05-15,661545,R,Final,Truist Park,2022-05-15 15:35:00+00:00,San Diego Padres,Atlanta Braves,135,144,,
2022-05-15,662528,R,Final,Nationals Park,2022-05-15 17:35:00+00:00,Houston Astros,Washington Nationals,117,120,,
2022-05-15,662519,R,Final,PNC Park,2022-05-15 17:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2022-05-15,662843,R,Final,Comerica Park,2022-05-15 17:40:00+00:00,Baltimore Orioles,Detroit Tigers,110,116,,
2022-05-15,662567,R,Final,Citi Field,2022-05-15 17:40:00+00:00,Seattle Mariners,New York Mets,136,121,,
2022-05-15,661902,R,Final,Tropicana Field,2022-05-15 17:40:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2022-05-15,661403,R,Final,loanDepot park,2022-05-15 17:40:00+00:00,Milwaukee Brewers,Miami Marlins,158,146,,
2022-05-15,661732,R,Final,Target Field,2022-05-15 18:10:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2022-05-15,661489,R,Final,Guaranteed Rate Field,2022-05-15 18:10:00+00:00,New York Yankees,Chicago White Sox,147,145,,
2022-05-15,661146,R,Final,Globe Life Field,2022-05-15 18:35:00+00:00,Boston Red Sox,Texas Rangers,111,140,,
2022-05-15,663010,R,Final,Coors Field,2022-05-15 19:10:00+00:00,Kansas City Royals,Colorado Rockies,118,115,,
2022-05-15,662380,R,Final,Oakland Coliseum,2022-05-15 20:07:00+00:00,Los Angeles Angels,Oakland Athletics,108,133,,
2022-05-15,663367,R,Final,Chase Field,2022-05-15 20:10:00+00:00,Chicago Cubs,Arizona Diamondbacks,112,109,,
2022-05-15,662696,R,Final,Dodger Stadium,2022-05-15 20:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,
2022-05-15,661984,R,Final,Busch Stadium,2022-05-15 23:08:00+00:00,San Francisco Giants,St. Louis Cardinals,137,138,,
2022-05-16,661961,R,Final,Tropicana Field,2022-05-16 22:40:00+00:00,Detroit Tigers,Tampa Bay Rays,116,139,,
2022-05-16,661402,R,Final,loanDepot park,2022-05-16 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2022-05-16,661308,R,Final,Oriole Park at Camden Yards,2022-05-16 23:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2022-05-16,661794,R,Final,Rogers Centre,2022-05-16 23:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2022-05-16,663275,R,Final,Fenway Park,2022-05-16 23:10:00+00:00,Houston Astros,Boston Red Sox,117,111,,
2022-05-16,663151,R,Final,Wrigley Field,2022-05-16 23:40:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2022-05-16,661212,R,Final,American Family Field,2022-05-16 23:40:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2022-05-16,661145,R,Final,Globe Life Field,2022-05-17 00:05:00+00:00,Los Angeles Angels,Texas Rangers,108,140,,
2022-05-16,662728,R,Final,Kauffman Stadium,2022-05-17 00:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2022-05-16,663005,R,Final,Coors Field,2022-05-17 00:40:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2022-05-16,662378,R,Final,Oakland Coliseum,2022-05-17 01:40:00+00:00,Minnesota Twins,Oakland Athletics,142,133,,
2022-05-16,662695,R,Final,Dodger Stadium,2022-05-17 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2022-05-16,662566,R,Postponed,Citi Field,2022-05-16 23:10:00+00:00,St. Louis Cardinals,New York Mets,138,121,,
2022-05-17,662780,R,Final,Kauffman Stadium,2022-05-17 18:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2022-05-17,662727,R,Final,Kauffman Stadium,2022-05-17 23:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2022-05-17,662628,R,Final,Dodger Stadium,2022-05-17 19:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2022-05-17,662697,R,Final,Dodger Stadium,2022-05-18 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2022-05-17,662507,R,Final,Citi Field,2022-05-17 19:10:00+00:00,St. Louis Cardinals,New York Mets,138,121,,
2022-05-17,662566,R,Final,Citi Field,2022-05-17 19:15:00+00:00,St. Louis Cardinals,New York Mets,138,121,,
2022-05-17,663032,R,Final,Progressive Field,2022-05-17 22:10:00+00:00,Cincinnati Reds,Cleveland Guardians,113,114,,
2022-05-17,662053,R,Final,Tropicana Field,2022-05-17 22:40:00+00:00,Detroit Tigers,Tampa Bay Rays,116,139,,
2022-05-17,661401,R,Final,loanDepot park,2022-05-17 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2022-05-17,661625,R,Final,Citizens Bank Park,2022-05-17 22:45:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2022-05-17,661342,R,Final,Oriole Park at Camden Yards,2022-05-17 23:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2022-05-17,661765,R,Final,Rogers Centre,2022-05-17 23:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2022-05-17,663271,R,Final,Fenway Park,2022-05-17 23:10:00+00:00,Houston Astros,Boston Red Sox,117,111,,
2022-05-17,663157,R,Final,Wrigley Field,2022-05-17 23:40:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2022-05-17,661196,R,Final,American Family Field,2022-05-17 23:40:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2022-05-17,661126,R,Final,Globe Life Field,2022-05-18 00:05:00+00:00,Los Angeles Angels,Texas Rangers,108,140,,
2022-05-17,663004,R,Final,Coors Field,2022-05-18 00:40:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2022-05-17,662370,R,Final,Oakland Coliseum,2022-05-18 01:40:00+00:00,Minnesota Twins,Oakland Athletics,142,133,,
2022-05-18,662054,R,Final,Tropicana Field,2022-05-18 17:10:00+00:00,Detroit Tigers,Tampa Bay Rays,116,139,,
2022-05-18,661202,R,Final,American Family Field,2022-05-18 17:10:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2022-05-18,663003,R,Final,Coors Field,2022-05-18 19:10:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2022-05-18,662377,R,Final,Oakland Coliseum,2022-05-18 19:37:00+00:00,Minnesota Twins,Oakland Athletics,142,133,,
2022-05-18,662744,R,Final,Dodger Stadium,2022-05-18 20:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2022-05-18,663270,R,Final,Fenway Park,2022-05-18 22:10:00+00:00,Houston Astros,Boston Red Sox,117,111,,
2022-05-18,661400,R,Final,loanDepot park,2022-05-18 22:40:00+00:00,Washington Nationals,Miami Marlins,120,146,,
2022-05-18,661624,R,Final,Citizens Bank Park,2022-05-18 22:45:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2022-05-18,661344,R,Final,Oriole Park at Camden Yards,2022-05-18 23:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2022-05-18,661767,R,Final,Rogers Centre,2022-05-18 23:07:00+00:00,Seattle Mariners,Toronto Blue Jays,136,141,,
2022-05-18,662554,R,Final,Citi Field,2022-05-18 23:10:00+00:00,St. Louis Cardinals,New York Mets,138,121,,
2022-05-18,663156,R,Final,Wrigley Field,2022-05-18 23:40:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2022-05-18,661125,R,Final,Globe Life Field,2022-05-19 00:05:00+00:00,Los Angeles Angels,Texas Rangers,108,140,,
2022-05-18,662726,R,Final,Kauffman Stadium,2022-05-19 00:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2022-05-18,663043,R,Postponed,Progressive Field,2022-05-18 22:10:00+00:00,Cincinnati Reds,Cleveland Guardians,113,114,,
2022-05-19,661347,R,Final,Oriole Park at Camden Yards,2022-05-19 16:35:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2022-05-19,661623,R,Final,Citizens Bank Park,2022-05-19 17:05:00+00:00,San Diego Padres,Philadelphia Phillies,135,143,,
2022-05-19,663043,R,Final,Progressive Field,2022-05-19 17:10:00+00:00,Cincinnati Reds,Cleveland Guardians,113,114,,
2022-05-19,662520,R,Final,Citi Field,2022-05-19 17:10:00+00:00,St. Louis Cardinals,New York Mets,138,121,,
2022-05-19,662715,R,Final,Kauffman Stadium,2022-05-19 18:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2022-05-19,663269,R,Final,Fenway Park,2022-05-19 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2022-05-19,663193,R,Final,Wrigley Field,2022-05-19 23:40:00+00:00,Arizona Diamondbacks,Chicago Cubs,109,112,,
2022-05-19,662778,R,Final,Minute Maid Park,2022-05-20 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2022-05-20,663143,R,Final,Wrigley Field,2022-05-20 18:20:00+00:00,Arizona Diamondbacks,Chicago Cubs,109,112,,
2022-05-20,662506,R,Final,PNC Park,2022-05-20 22:35:00+00:00,St. Louis Cardinals,Pittsburgh Pirates,138,134,,
2022-05-20,661339,R,Final,loanDepot park,2022-05-20 22:40:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2022-05-20,661348,R,Final,Oriole Park at Camden Yards,2022-05-20 23:05:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2022-05-20,661632,R,Final,Citizens Bank Park,2022-05-20 23:05:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,119,143,,
2022-05-20,661766,R,Final,Rogers Centre,2022-05-20 23:07:00+00:00,Cincinnati Reds,Toronto Blue Jays,113,141,,
2022-05-20,663135,R,Final,Progressive Field,2022-05-20 23:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2022-05-20,663268,R,Final,Fenway Park,2022-05-20 23:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2022-05-20,662764,R,Final,Minute Maid Park,2022-05-21 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2022-05-20,662714,R,Final,Kauffman Stadium,2022-05-21 00:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2022-05-20,661195,R,Final,American Family Field,2022-05-21 00:10:00+00:00,Washington Nationals,Milwaukee Brewers,120,158,,
2022-05-20,663449,R,Final,Angel Stadium,2022-05-21 01:38:00+00:00,Oakland Athletics,Los Angeles Angels,133,108,,
2022-05-20,662078,R,Final,Oracle Park,2022-05-21 02:15:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2022-05-20,661290,R,Postponed,Yankee Stadium,2022-05-20 23:05:00+00:00,Chicago White Sox,New York Yankees,145,147,,
2022-05-20,663002,R,Postponed,Coors Field,2022-05-21 00:40:00+00:00,New York Mets,Colorado Rockies,121,115,,
2022-05-21,661289,R,Final,Yankee Stadium,2022-05-21 17:05:00+00:00,Chicago White Sox,New York Yankees,145,147,,
2022-05-21,663194,R,Final,Wrigley Field,2022-05-21 18:20:00+00:00,Arizona Diamondbacks,Chicago Cubs,109,112,,
2022-05-21,661793,R,Final,Rogers Centre,2022-05-21 19:07:00+00:00,Cincinnati Reds,Toronto Blue Jays,113,141,,
2022-05-21,663002,R,Final,Coors Field,2022-05-21 19:10:00+00:00,New York Mets,Colorado Rockies,121,115,,
2022-05-21,663001,R,Final,Coors Field,2022-05-22 00:40:00+00:00,New York Mets,Colorado Rockies,121,115,,
2022-05-21,662077,R,Final,Oracle Park,2022-05-21 20:05:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2022-05-21,663234,R,Final,Fenway Park,2022-05-21 20:10:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2022-05-21,661631,R,Final,Citizens Bank Park,2022-05-21 22:05:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,119,143,,
2022-05-21,661399,R,Final,loanDepot park,2022-05-21 22:10:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2022-05-21,662478,R,Final,PNC Park,2022-05-21 22:35:00+00:00,St. Louis Cardinals,Pittsburgh Pirates,138,134,,
2022-05-21,661291,R,Final,Oriole Park at Camden Yards,2022-05-21 23:05:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2022-05-21,662763,R,Final,Minute Maid Park,2022-05-21 23:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2022-05-21,662713,R,Final,Kauffman Stadium,2022-05-21 23:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2022-05-21,661280,R,Final,American Family Field,2022-05-21 23:10:00+00:00,Washington Nationals,Milwaukee Brewers,120,158,,
2022-05-21,663448,R,Final,Angel Stadium,2022-05-22 01:07:00+00:00,Oakland Athletics,Los Angeles Angels,133,108,,
2022-05-21,663123,R,Postponed,Progressive Field,2022-05-21 22:10:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2022-05-22,662479,R,Final,PNC Park,2022-05-22 15:35:00+00:00,St. Louis Cardinals,Pittsburgh Pirates,138,134,,
2022-05-22,663277,R,Final,Fenway Park,2022-05-22 17:35:00+00:00,Seattle Mariners,Boston Red Sox,136,111,,
2022-05-22,661279,R,Final,Oriole Park at Camden Yards,2022-05-22 17:35:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2022-05-22,661611,R,Final,Citizens Bank Park,2022-05-22 17:35:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,119,143,,
2022-05-22,661763,R,Final,Rogers Centre,2022-05-22 17:37:00+00:00,Cincinnati Reds,Toronto Blue Jays,113,141,,
2022-05-22,663120,R,Final,Progressive Field,2022-05-22 17:40:00+00:00,Detroit Tigers,Cleveland Guardians,116,114,,
2022-05-22,661398,R,Final,loanDepot park,2022-05-22 17:40:00+00:00,Atlanta Braves,Miami Marlins,144,146,,
2022-05-22,662857,R,Final,Minute Maid Park,2022-05-22 18:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2022-05-22,662712,R,Final,Kauffman Stadium,2022-05-22 18:10:00+00:00,Minnesota Twins,Kansas City Royals,142,118,,
2022-05-22,661248,R,Final,American Family Field,2022-05-22 18:10:00+00:00,Washington Nationals,Milwaukee Brewers,120,158,,
2022-05-22,663150,R,Final,Wrigley Field,2022-05-22 18:20:00+00:00,Arizona Diamondbacks,Chicago Cubs,109,112,,
2022-05-22,661288,R,Final,Yankee Stadium,2022-05-22 19:05:00+00:00,Chicago White Sox,New York Yankees,145,147,,
2022-05-22,661290,R,Final,Yankee Stadium,2022-05-22 23:08:00+00:00,Chicago White Sox,New York Yankees,145,147,,
2022-05-22,662982,R,Final,Coors Field,2022-05-22 19:10:00+00:00,New York Mets,Colorado Rockies,121,115,,
2022-05-22,662076,R,Final,Oracle Park,2022-05-22 20:05:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2022-05-22,663447,R,Final,Angel Stadium,2022-05-22 20:07:00+00:00,Oakland Athletics,Los Angeles Angels,133,108,,
2022-05-23,662455,R,Final,PNC Park,2022-05-23 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2022-05-23,663073,R,Final,Great American Ball Park,2022-05-23 22:40:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2022-05-23,662524,R,Final,Nationals Park,2022-05-23 23:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2022-05-23,661287,R,Final,Yankee Stadium,2022-05-23 23:05:00+00:00,Baltimore Orioles,New York Yankees,110,147,,
2022-05-23,661544,R,Final,Truist Park,2022-05-23 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2022-05-23,661730,R,Final,Target Field,2022-05-23 23:40:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2022-05-23,661999,R,Final,Busch Stadium,2022-05-23 23:45:00+00:00,Toronto Blue Jays,St. Louis Cardinals,141,138,,
2022-05-23,662858,R,Final,Minute Maid Park,2022-05-24 00:10:00+00:00,Cleveland Guardians,Houston Astros,114,117,,
2022-05-23,663340,R,Final,Chase Field,2022-05-24 01:40:00+00:00,Kansas City Royals,Arizona Diamondbacks,118,109,,
2022-05-23,662135,R,Final,T-Mobile Park,2022-05-24 01:40:00+00:00,Oakland Athletics,Seattle Mariners,133,136,,
2022-05-23,662257,R,Final,Petco Park,2022-05-24 01:40:00+00:00,Milwaukee Brewers,San Diego Padres,158,135,,
2022-05-23,662075,R,Final,Oracle Park,2022-05-24 01:45:00+00:00,New York Mets,San Francisco Giants,121,137,,
2022-05-24,662454,R,Final,PNC Park,2022-05-24 22:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2022-05-24,663103,R,Final,Great American Ball Park,2022-05-24 22:40:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2022-05-24,661978,R,Final,Tropicana Field,2022-05-24 22:40:00+00:00,Miami Marlins,Tampa Bay Rays,146,139,,
2022-05-24,662536,R,Final,Nationals Park,2022-05-24 23:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2022-05-24,661285,R,Final,Yankee Stadium,2022-05-24 23:05:00+00:00,Baltimore Orioles,New York Yankees,110,147,,
2022-05-24,661543,R,Final,Truist Park,2022-05-24 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2022-05-24,661699,R,Final,Target Field,2022-05-24 23:40:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2022-05-24,661998,R,Final,Busch Stadium,2022-05-24 23:45:00+00:00,Toronto Blue Jays,St. Louis Cardinals,141,138,,
2022-05-24,662846,R,Final,Minute Maid Park,2022-05-25 00:10:00+00:00,Cleveland Guardians,Houston Astros,114,117,,
2022-05-24,661488,R,Final,Guaranteed Rate Field,2022-05-25 00:10:00+00:00,Boston Red Sox,Chicago White Sox,111,145,,
2022-05-24,663381,R,Final,Angel Stadium,2022-05-25 01:38:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,
2022-05-24,663339,R,Final,Chase Field,2022-05-25 01:40:00+00:00,Kansas City Royals,Arizona Diamondbacks,118,109,,
2022-05-24,662134,R,Final,T-Mobile Park,2022-05-25 01:40:00+00:00,Oakland Athletics,Seattle Mariners,133,136,,
2022-05-24,662229,R,Final,Petco Park,2022-05-25 01:40:00+00:00,Milwaukee Brewers,San Diego Padres,158,135,,
2022-05-24,662074,R,Final,Oracle Park,2022-05-25 01:45:00+00:00,New York Mets,San Francisco Giants,121,137,,
2022-05-25,662453,R,Final,PNC Park,2022-05-25 16:35:00+00:00,Colorado Rockies,Pittsburgh Pirates,115,134,,
2022-05-25,661772,R,Final,Target Field,2022-05-25 17:10:00+00:00,Detroit Tigers,Minnesota Twins,116,142,,
2022-05-25,662093,R,Final,Oracle Park,2022-05-25 19:45:00+00:00,New York Mets,San Francisco Giants,121,137,,
2022-05-25,662527,R,Final,Nationals Park,2022-05-25 20:05:00+00:00,Los Angeles Dodgers,Washington Nationals,119,120,,
2022-05-25,662133,R,Final,T-Mobile Park,2022-05-25 20:10:00+00:00,Oakland Athletics,Seattle Mariners,133,136,,
2022-05-25,662228,R,Final,Petco Park,2022-05-25 20:10:00+00:00,Milwaukee Brewers,San Diego Padres,158,135,,
2022-05-25,663082,R,Final,Great American Ball Park,2022-05-25 22:40:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2022-05-25,662052,R,Final,Tropicana Field,2022-05-25 22:40:00+00:00,Miami Marlins,Tampa Bay Rays,146,139,,
2022-05-25,661286,R,Final,Yankee Stadium,2022-05-25 23:05:00+00:00,Baltimore Orioles,New York Yankees,110,147,,
2022-05-25,661542,R,Final,Truist Park,2022-05-25 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2022-05-25,662845,R,Final,Minute Maid Park,2022-05-26 00:10:00+00:00,Cleveland Guardians,Houston Astros,114,117,,
2022-05-25,661487,R,Final,Guaranteed Rate Field,2022-05-26 00:10:00+00:00,Boston Red Sox,Chicago White Sox,111,145,,
2022-05-25,663446,R,Final,Angel Stadium,2022-05-26 01:38:00+00:00,Texas Rangers,Los Angeles Angels,140,108,,
2022-05-26,663081,R,Final,Great American Ball Park,2022-05-26 16:35:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2022-05-26,662051,R,Final,Tropicana Field,2022-05-26 22:40:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2022-05-26,662515,R,Final,Nationals Park,2022-05-26 23:05:00+00:00,Colorado Rockies,Washington Nationals,115,120,,
2022-05-26,662842,R,Final,Comerica Park,2022-05-26 23:10:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2022-05-26,661574,R,Final,Truist Park,2022-05-26 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2022-05-26,661771,R,Final,Target Field,2022-05-26 23:40:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2022-05-26,661997,R,Final,Busch Stadium,2022-05-26 23:45:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2022-05-26,661486,R,Final,Guaranteed Rate Field,2022-05-27 00:10:00+00:00,Boston Red Sox,Chicago White Sox,111,145,,
2022-05-26,663445,R,Final,Angel Stadium,2022-05-27 01:38:00+00:00,Toronto Blue Jays,Los Angeles Angels,141,108,,
2022-05-26,663338,R,Final,Chase Field,2022-05-27 01:40:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,
2022-05-26,662376,R,Final,Oakland Coliseum,2022-05-27 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2022-05-27,663080,R,Final,Great American Ball Park,2022-05-27 22:40:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2022-05-27,663276,R,Final,Fenway Park,2022-05-27 23:10:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2022-05-27,662543,R,Final,Citi Field,2022-05-27 23:10:00+00:00,Philadelphia Phillies,New York Mets,143,121,,
2022-05-27,661960,R,Final,Tropicana Field,2022-05-27 23:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2022-05-27,661539,R,Final,Truist Park,2022-05-27 23:20:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2022-05-27,661777,R,Final,Target Field,2022-05-28 00:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2022-05-27,661992,R,Final,Busch Stadium,2022-05-28 00:15:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2022-05-27,663444,R,Final,Angel Stadium,2022-05-28 01:38:00+00:00,Toronto Blue Jays,Los Angeles Angels,141,108,,
2022-05-27,663347,R,Final,Chase Field,2022-05-28 01:40:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,
2022-05-27,662281,R,Final,Petco Park,2022-05-28 01:40:00+00:00,Pittsburgh Pirates,San Diego Padres,134,135,,
2022-05-27,662132,R,Final,T-Mobile Park,2022-05-28 01:40:00+00:00,Houston Astros,Seattle Mariners,117,136,,
2022-05-27,662369,R,Final,Oakland Coliseum,2022-05-28 01:40:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2022-05-27,662514,R,Postponed,Nationals Park,2022-05-27 23:05:00+00:00,Colorado Rockies,Washington Nationals,115,120,,
2022-05-27,662841,R,Postponed,Comerica Park,2022-05-27 23:10:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2022-05-28,662514,R,Final,Nationals Park,2022-05-28 16:05:00+00:00,Colorado Rockies,Washington Nationals,115,120,,
2022-05-28,662513,R,Final,Nationals Park,2022-05-28 22:05:00+00:00,Colorado Rockies,Washington Nationals,115,120,,
2022-05-28,663257,R,Final,Fenway Park,2022-05-28 16:10:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2022-05-28,663309,R,Final,Fenway Park,2022-05-28 22:10:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2022-05-28,661774,R,Final,Target Field,2022-05-28 18:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2022-05-28,661991,R,Final,Busch Stadium,2022-05-28 18:15:00+00:00,Milwaukee Brewers,St. Louis Cardinals,158,138,,
2022-05-28,662375,R,Final,Oakland Coliseum,2022-05-28 20:07:00+00:00,Texas Rangers,Oakland Athletics,140,133,,
2022-05-28,662852,R,Final,Comerica Park,2022-05-28 20:10:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2022-05-28,663118,R,Final,Great American Ball Park,2022-05-28 20:10:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2022-05-28,661537,R,Final,Truist Park,2022-05-28 20:10:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2022-05-28,661933,R,Final,Tropicana Field,2022-05-28 20:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2022-05-28,663330,R,Final,Chase Field,2022-05-28 23:15:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,
2022-05-28,662556,R,Final,Citi Field,2022-05-28 23:15:00+00:00,Philadelphia Phillies,New York Mets,143,121,,
2022-05-28,661518,R,Final,Guaranteed Rate Field,2022-05-28 23:15:00+00:00,Chicago Cubs,Chicago White Sox,112,145,,
2022-05-28,663400,R,Final,Angel Stadium,2022-05-29 02:07:00+00:00,Toronto Blue Jays,Los Angeles Angels,141,108,,
2022-05-28,662280,R,Final,Petco Park,2022-05-29 02:10:00+00:00,Pittsburgh Pirates,San Diego Padres,134,135,,
2022-05-28,662131,R,Final,T-Mobile Park,2022-05-29 02:10:00+00:00,Houston Astros,Seattle Mariners,117,136,,
2022-05-29,663072,R,Final,Great American Ball Park,2022-05-29 15:35:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2022-05-29,663299,R,Final,Fenway Park,2022-05-29 17:35:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2022-05-29,662512,R,Final,Nationals Park,2022-05-29 17:35:00+00:00,Colorado Rockies,Washington Nationals,115,120,,
2022-05-29,661517,R,Final,Truist Park,2022-05-29 17:35:00+00:00,Miami Marlins,Atlanta Braves,146,144,,
2022-05-29,662840,R,Final,Comerica Park,2022-05-29 17:40:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2022-05-29,661910,R,Final,Tropicana Field,2022-05-29 17:40:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2022-05-29,661731,R,Final,Target Field,2022-05-29 18:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2022-05-29,661461,R,Final,Guaranteed Rate Field,2022-05-29 18:10:00+00:00,Chicago Cubs,Chicago White Sox,112,145,,
