game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher
2021-05-04,634264,R,Final,Wrigley Field,2021-05-04 18:20:00+00:00,Los Angeles Dodgers,Chicago Cubs,119,112,,
2021-05-04,634246,R,Final,Coors Field,2021-05-04 21:40:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2021-05-04,634254,R,Final,Coors Field,2021-05-04 21:45:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2021-05-04,634245,R,Final,loanDepot park,2021-05-04 22:40:00+00:00,Arizona Diamondbacks,Miami Marlins,109,146,,
2021-05-04,634251,R,Final,Great American Ball Park,2021-05-04 22:40:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2021-05-04,634269,R,Final,Yankee Stadium,2021-05-04 23:05:00+00:00,Houston Astros,New York Yankees,117,147,,
2021-05-04,634297,R,Final,Nationals Park,2021-05-04 23:05:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2021-05-04,634324,R,Final,Citizens Bank Park,2021-05-04 23:05:00+00:00,Milwaukee Brewers,Philadelphia Phillies,158,143,,
2021-05-04,634241,R,Final,Fenway Park,2021-05-04 23:10:00+00:00,Detroit Tigers,Boston Red Sox,116,111,,
2021-05-04,634229,R,Final,Target Field,2021-05-04 23:40:00+00:00,Texas Rangers,Minnesota Twins,140,142,,
2021-05-04,634321,R,Final,Wrigley Field,2021-05-04 23:40:00+00:00,Los Angeles Dodgers,Chicago Cubs,119,112,,
2021-05-04,634239,R,Postponed,Busch Stadium,2021-05-04 23:45:00+00:00,New York Mets,St. Louis Cardinals,121,138,,
2021-05-04,634277,R,Final,Kauffman Stadium,2021-05-05 00:10:00+00:00,Cleveland Indians,Kansas City Royals,114,118,,
2021-05-04,634267,R,Final,Angel Stadium,2021-05-05 01:38:00+00:00,Tampa Bay Rays,Los Angeles Angels,139,108,,
2021-05-04,634278,R,Final,Oakland Coliseum,2021-05-05 01:40:00+00:00,Toronto Blue Jays,Oakland Athletics,141,133,,
2021-05-04,634265,R,Final,T-Mobile Park,2021-05-05 02:10:00+00:00,Baltimore Orioles,Seattle Mariners,110,136,,
2021-05-04,634313,R,Final,Petco Park,2021-05-05 02:10:00+00:00,Pittsburgh Pirates,San Diego Padres,134,135,,
2021-05-05,634270,R,Final,Great American Ball Park,2021-05-05 16:35:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2021-05-05,634225,R,Final,Coors Field,2021-05-05 19:10:00+00:00,San Francisco Giants,Colorado Rockies,137,115,,
2021-05-05,634220,R,Final,T-Mobile Park,2021-05-05 19:40:00+00:00,Baltimore Orioles,Seattle Mariners,110,136,,
2021-05-05,634250,R,Final,Busch Stadium,2021-05-05 21:15:00+00:00,New York Mets,St. Louis Cardinals,121,138,,
2021-05-05,634239,R,Final,Busch Stadium,2021-05-05 21:20:00+00:00,New York Mets,St. Louis Cardinals,121,138,,
2021-05-05,634249,R,Final,loanDepot park,2021-05-05 22:40:00+00:00,Arizona Diamondbacks,Miami Marlins,109,146,,
2021-05-05,634217,R,Final,Yankee Stadium,2021-05-05 23:05:00+00:00,Houston Astros,New York Yankees,117,147,,
2021-05-05,634266,R,Final,Nationals Park,2021-05-05 23:05:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2021-05-05,634294,R,Final,Citizens Bank Park,2021-05-05 23:05:00+00:00,Milwaukee Brewers,Philadelphia Phillies,158,143,,
2021-05-05,634228,R,Final,Fenway Park,2021-05-05 23:10:00+00:00,Detroit Tigers,Boston Red Sox,116,111,,
2021-05-05,634230,R,Final,Wrigley Field,2021-05-05 23:40:00+00:00,Los Angeles Dodgers,Chicago Cubs,119,112,,
2021-05-05,634279,R,Final,Target Field,2021-05-05 23:40:00+00:00,Texas Rangers,Minnesota Twins,140,142,,
2021-05-05,634226,R,Final,Kauffman Stadium,2021-05-06 00:10:00+00:00,Cleveland Indians,Kansas City Royals,114,118,,
2021-05-05,634227,R,Final,Petco Park,2021-05-06 00:10:00+00:00,Pittsburgh Pirates,San Diego Padres,134,135,,
2021-05-05,634281,R,Final,Angel Stadium,2021-05-06 01:38:00+00:00,Tampa Bay Rays,Los Angeles Angels,139,108,,
2021-05-05,634248,R,Final,Oakland Coliseum,2021-05-06 01:40:00+00:00,Toronto Blue Jays,Oakland Athletics,141,133,,
2021-05-06,634224,R,Final,Yankee Stadium,2021-05-06 17:05:00+00:00,Houston Astros,New York Yankees,117,147,,
2021-05-06,634283,R,Final,Citizens Bank Park,2021-05-06 17:05:00+00:00,Milwaukee Brewers,Philadelphia Phillies,158,143,,
2021-05-06,634255,R,Final,Fenway Park,2021-05-06 17:10:00+00:00,Detroit Tigers,Boston Red Sox,116,111,,
2021-05-06,634261,R,Final,Target Field,2021-05-06 17:10:00+00:00,Texas Rangers,Minnesota Twins,140,142,,
2021-05-06,634223,R,Final,Busch Stadium,2021-05-06 17:15:00+00:00,New York Mets,St. Louis Cardinals,121,138,,
2021-05-06,634233,R,Final,Kauffman Stadium,2021-05-06 18:10:00+00:00,Cleveland Indians,Kansas City Royals,114,118,,
2021-05-06,634231,R,Final,Oakland Coliseum,2021-05-06 19:37:00+00:00,Toronto Blue Jays,Oakland Athletics,141,133,,
2021-05-06,634232,R,Final,Nationals Park,2021-05-06 20:05:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2021-05-06,634291,R,Final,loanDepot park,2021-05-06 22:40:00+00:00,Arizona Diamondbacks,Miami Marlins,109,146,,
2021-05-06,634247,R,Final,Angel Stadium,2021-05-07 01:38:00+00:00,Tampa Bay Rays,Los Angeles Angels,139,108,,
2021-05-07,634216,R,Final,Wrigley Field,2021-05-07 18:20:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2021-05-07,634209,R,Final,Oriole Park at Camden Yards,2021-05-07 23:05:00+00:00,Boston Red Sox,Baltimore Orioles,111,110,,
2021-05-07,634234,R,Final,Yankee Stadium,2021-05-07 23:05:00+00:00,Washington Nationals,New York Yankees,120,147,,
2021-05-07,634195,R,Final,loanDepot park,2021-05-07 23:10:00+00:00,Milwaukee Brewers,Miami Marlins,158,146,,
2021-05-07,634203,R,Final,Progressive Field,2021-05-07 23:10:00+00:00,Cincinnati Reds,Cleveland Indians,113,114,,
2021-05-07,634204,R,Final,Comerica Park,2021-05-07 23:10:00+00:00,Minnesota Twins,Detroit Tigers,142,116,,
2021-05-07,634252,R,Final,Citi Field,2021-05-07 23:10:00+00:00,Arizona Diamondbacks,New York Mets,109,121,,
2021-05-07,634219,R,Final,Truist Park,2021-05-07 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2021-05-07,634201,R,Final,Minute Maid Park,2021-05-08 00:05:00+00:00,Toronto Blue Jays,Houston Astros,141,117,,
2021-05-07,634253,R,Final,Globe Life Field,2021-05-08 00:05:00+00:00,Seattle Mariners,Texas Rangers,136,140,,
2021-05-07,634235,R,Final,Kauffman Stadium,2021-05-08 00:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2021-05-07,634200,R,Final,Busch Stadium,2021-05-08 00:15:00+00:00,Colorado Rockies,St. Louis Cardinals,115,138,,
2021-05-07,634213,R,Final,Angel Stadium,2021-05-08 01:38:00+00:00,Los Angeles Dodgers,Los Angeles Angels,119,108,,
2021-05-07,634263,R,Final,Oakland Coliseum,2021-05-08 01:40:00+00:00,Tampa Bay Rays,Oakland Athletics,139,133,,
2021-05-07,634240,R,Final,Oracle Park,2021-05-08 01:45:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2021-05-08,634221,R,Final,Yankee Stadium,2021-05-08 17:05:00+00:00,Washington Nationals,New York Yankees,120,147,,
2021-05-08,634165,R,Final,Busch Stadium,2021-05-08 18:15:00+00:00,Colorado Rockies,St. Louis Cardinals,115,138,,
2021-05-08,634212,R,Final,Wrigley Field,2021-05-08 18:20:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2021-05-08,634178,R,Final,Oracle Park,2021-05-08 20:05:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2021-05-08,634236,R,Final,Oakland Coliseum,2021-05-08 20:07:00+00:00,Tampa Bay Rays,Oakland Athletics,139,133,,
2021-05-08,634214,R,Final,Comerica Park,2021-05-08 20:10:00+00:00,Minnesota Twins,Detroit Tigers,142,116,,
2021-05-08,634187,R,Final,Progressive Field,2021-05-08 22:10:00+00:00,Cincinnati Reds,Cleveland Indians,113,114,,
2021-05-08,634215,R,Final,loanDepot park,2021-05-08 22:10:00+00:00,Milwaukee Brewers,Miami Marlins,158,146,,
2021-05-08,634171,R,Final,Globe Life Field,2021-05-08 23:05:00+00:00,Seattle Mariners,Texas Rangers,136,140,,
2021-05-08,634196,R,Final,Oriole Park at Camden Yards,2021-05-08 23:05:00+00:00,Boston Red Sox,Baltimore Orioles,111,110,,
2021-05-08,634190,R,Final,Citi Field,2021-05-08 23:10:00+00:00,Arizona Diamondbacks,New York Mets,109,121,,
2021-05-08,634193,R,Final,Minute Maid Park,2021-05-08 23:10:00+00:00,Toronto Blue Jays,Houston Astros,141,117,,
2021-05-08,634197,R,Final,Kauffman Stadium,2021-05-08 23:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2021-05-08,634199,R,Final,Truist Park,2021-05-08 23:20:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2021-05-08,634262,R,Final,Angel Stadium,2021-05-09 01:07:00+00:00,Los Angeles Dodgers,Los Angeles Angels,119,108,,
2021-05-09,634177,R,Final,Oriole Park at Camden Yards,2021-05-09 17:05:00+00:00,Boston Red Sox,Baltimore Orioles,111,110,,
2021-05-09,634218,R,Final,Yankee Stadium,2021-05-09 17:05:00+00:00,Washington Nationals,New York Yankees,120,147,,
2021-05-09,634173,R,Postponed,Progressive Field,2021-05-09 17:10:00+00:00,Cincinnati Reds,Cleveland Indians,113,114,,
2021-05-09,634184,R,Final,Citi Field,2021-05-09 17:10:00+00:00,Arizona Diamondbacks,New York Mets,109,121,,
2021-05-09,634207,R,Final,loanDepot park,2021-05-09 17:10:00+00:00,Milwaukee Brewers,Miami Marlins,158,146,,
2021-05-09,634222,R,Postponed,Comerica Park,2021-05-09 17:10:00+00:00,Minnesota Twins,Detroit Tigers,142,116,,
2021-05-09,634167,R,Final,Kauffman Stadium,2021-05-09 18:10:00+00:00,Chicago White Sox,Kansas City Royals,145,118,,
2021-05-09,634192,R,Final,Minute Maid Park,2021-05-09 18:10:00+00:00,Toronto Blue Jays,Houston Astros,141,117,,
2021-05-09,634194,R,Final,Busch Stadium,2021-05-09 18:15:00+00:00,Colorado Rockies,St. Louis Cardinals,115,138,,
2021-05-09,634237,R,Final,Wrigley Field,2021-05-09 18:20:00+00:00,Pittsburgh Pirates,Chicago Cubs,134,112,,
2021-05-09,634182,R,Final,Globe Life Field,2021-05-09 18:35:00+00:00,Seattle Mariners,Texas Rangers,136,140,,
2021-05-09,634185,R,Final,Oracle Park,2021-05-09 20:05:00+00:00,San Diego Padres,San Francisco Giants,135,137,,
2021-05-09,634205,R,Final,Angel Stadium,2021-05-09 20:07:00+00:00,Los Angeles Dodgers,Los Angeles Angels,119,108,,
2021-05-09,634211,R,Final,Oakland Coliseum,2021-05-09 20:07:00+00:00,Tampa Bay Rays,Oakland Athletics,139,133,,
2021-05-09,634175,R,Final,Truist Park,2021-05-09 23:08:00+00:00,Philadelphia Phillies,Atlanta Braves,143,144,,
2021-05-10,634152,R,Final,PNC Park,2021-05-10 22:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2021-05-10,634176,R,Final,Oriole Park at Camden Yards,2021-05-10 23:05:00+00:00,Boston Red Sox,Baltimore Orioles,111,110,,
2021-05-10,634181,R,Final,Minute Maid Park,2021-05-11 00:10:00+00:00,Los Angeles Angels,Houston Astros,108,117,,
2021-05-10,634155,R,Postponed,Coors Field,2021-05-11 00:40:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2021-05-10,634157,R,Final,Chase Field,2021-05-11 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2021-05-10,634153,R,Final,Oracle Park,2021-05-11 01:45:00+00:00,Texas Rangers,San Francisco Giants,140,137,,
2021-05-11,634164,R,Final,Oracle Park,2021-05-11 19:45:00+00:00,Texas Rangers,San Francisco Giants,140,137,,
2021-05-11,634189,R,Final,Progressive Field,2021-05-11 22:10:00+00:00,Chicago Cubs,Cleveland Indians,112,114,,
2021-05-11,634174,R,Final,PNC Park,2021-05-11 22:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2021-05-11,634144,R,Final,Nationals Park,2021-05-11 23:05:00+00:00,Philadelphia Phillies,Washington Nationals,143,120,,
2021-05-11,634169,R,Final,Tropicana Field,2021-05-11 23:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2021-05-11,634170,R,Final,Citi Field,2021-05-11 23:10:00+00:00,Baltimore Orioles,New York Mets,110,121,,
2021-05-11,634179,R,Final,Comerica Park,2021-05-11 23:10:00+00:00,Kansas City Royals,Detroit Tigers,118,116,,
2021-05-11,634202,R,Final,Fenway Park,2021-05-11 23:10:00+00:00,Oakland Athletics,Boston Red Sox,133,111,,
2021-05-11,634163,R,Final,Truist Park,2021-05-11 23:20:00+00:00,Toronto Blue Jays,Atlanta Braves,141,144,,
2021-05-11,634159,R,Final,American Family Field,2021-05-11 23:40:00+00:00,St. Louis Cardinals,Milwaukee Brewers,138,158,,
2021-05-11,634147,R,Final,Guaranteed Rate Field,2021-05-12 00:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-05-11,634156,R,Final,Minute Maid Park,2021-05-12 00:10:00+00:00,Los Angeles Angels,Houston Astros,108,117,,
2021-05-11,634149,R,Final,Coors Field,2021-05-12 00:40:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2021-05-11,634180,R,Final,Chase Field,2021-05-12 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2021-05-11,634142,R,Final,Dodger Stadium,2021-05-12 02:10:00+00:00,Seattle Mariners,Los Angeles Dodgers,136,119,,
2021-05-12,634128,R,Final,Citi Field,2021-05-12 16:10:00+00:00,Baltimore Orioles,New York Mets,110,121,,
2021-05-12,634137,R,Final,PNC Park,2021-05-12 16:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2021-05-12,634129,R,Final,Progressive Field,2021-05-12 17:10:00+00:00,Chicago Cubs,Cleveland Indians,112,114,,
2021-05-12,634208,R,Final,Coors Field,2021-05-12 19:10:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2021-05-12,634155,R,Final,Coors Field,2021-05-12 19:15:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2021-05-12,634151,R,Final,Nationals Park,2021-05-12 23:05:00+00:00,Philadelphia Phillies,Washington Nationals,143,120,,
2021-05-12,634154,R,Final,Fenway Park,2021-05-12 23:10:00+00:00,Oakland Athletics,Boston Red Sox,133,111,,
2021-05-12,634186,R,Final,Comerica Park,2021-05-12 23:10:00+00:00,Kansas City Royals,Detroit Tigers,118,116,,
2021-05-12,634210,R,Final,Tropicana Field,2021-05-12 23:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2021-05-12,634238,R,Final,Truist Park,2021-05-12 23:20:00+00:00,Toronto Blue Jays,Atlanta Braves,141,144,,
2021-05-12,634198,R,Final,American Family Field,2021-05-12 23:40:00+00:00,St. Louis Cardinals,Milwaukee Brewers,138,158,,
2021-05-12,634160,R,Final,Guaranteed Rate Field,2021-05-13 00:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-05-12,634172,R,Final,Minute Maid Park,2021-05-13 00:10:00+00:00,Los Angeles Angels,Houston Astros,108,117,,
2021-05-12,634183,R,Final,Chase Field,2021-05-13 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2021-05-12,634140,R,Final,Dodger Stadium,2021-05-13 02:10:00+00:00,Seattle Mariners,Los Angeles Dodgers,136,119,,
2021-05-13,634114,R,Final,Truist Park,2021-05-13 16:20:00+00:00,Toronto Blue Jays,Atlanta Braves,141,144,,
2021-05-13,634103,R,Final,Nationals Park,2021-05-13 17:05:00+00:00,Philadelphia Phillies,Washington Nationals,143,120,,
2021-05-13,634117,R,Final,Comerica Park,2021-05-13 17:10:00+00:00,Kansas City Royals,Detroit Tigers,118,116,,
2021-05-13,634158,R,Final,American Family Field,2021-05-13 17:40:00+00:00,St. Louis Cardinals,Milwaukee Brewers,138,158,,
2021-05-13,634125,R,Final,Guaranteed Rate Field,2021-05-13 18:10:00+00:00,Minnesota Twins,Chicago White Sox,142,145,,
2021-05-13,634113,R,Final,PNC Park,2021-05-13 22:35:00+00:00,San Francisco Giants,Pittsburgh Pirates,137,134,,
2021-05-13,634126,R,Final,Tropicana Field,2021-05-13 23:10:00+00:00,New York Yankees,Tampa Bay Rays,147,139,,
2021-05-13,634150,R,Final,Fenway Park,2021-05-13 23:10:00+00:00,Oakland Athletics,Boston Red Sox,133,111,,
2021-05-13,634141,R,Final,Minute Maid Park,2021-05-14 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2021-05-13,634191,R,Final,Coors Field,2021-05-14 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2021-05-13,634136,R,Final,Chase Field,2021-05-14 01:40:00+00:00,Miami Marlins,Arizona Diamondbacks,146,109,,
2021-05-13,634135,R,Final,T-Mobile Park,2021-05-14 02:10:00+00:00,Cleveland Indians,Seattle Mariners,114,136,,
2021-05-14,634656,R,Final,Guaranteed Rate Field,2021-05-14 19:10:00+00:00,Kansas City Royals,Chicago White Sox,118,145,,
2021-05-14,634108,R,Final,PNC Park,2021-05-14 22:35:00+00:00,San Francisco Giants,Pittsburgh Pirates,137,134,,
2021-05-14,634146,R,Final,Oriole Park at Camden Yards,2021-05-14 23:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2021-05-14,634093,R,Final,Tropicana Field,2021-05-14 23:10:00+00:00,New York Mets,Tampa Bay Rays,121,139,,
2021-05-14,634138,R,Final,Fenway Park,2021-05-14 23:10:00+00:00,Los Angeles Angels,Boston Red Sox,108,111,,
2021-05-14,634206,R,Final,Comerica Park,2021-05-14 23:10:00+00:00,Chicago Cubs,Detroit Tigers,112,116,,
2021-05-14,634119,R,Final,TD Ballpark,2021-05-14 23:37:00+00:00,Philadelphia Phillies,Toronto Blue Jays,143,141,,
2021-05-14,634118,R,Final,American Family Field,2021-05-15 00:10:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2021-05-14,634123,R,Final,Minute Maid Park,2021-05-15 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2021-05-14,634131,R,Final,Target Field,2021-05-15 00:10:00+00:00,Oakland Athletics,Minnesota Twins,133,142,,
2021-05-14,634166,R,Final,Guaranteed Rate Field,2021-05-15 00:10:00+00:00,Kansas City Royals,Chicago White Sox,118,145,,
2021-05-14,634121,R,Final,Coors Field,2021-05-15 00:40:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2021-05-14,634162,R,Final,Chase Field,2021-05-15 01:40:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2021-05-14,634110,R,Final,T-Mobile Park,2021-05-15 02:10:00+00:00,Cleveland Indians,Seattle Mariners,114,136,,
2021-05-14,634132,R,Final,Petco Park,2021-05-15 02:10:00+00:00,St. Louis Cardinals,San Diego Padres,138,135,,
2021-05-14,634145,R,Final,Dodger Stadium,2021-05-15 02:10:00+00:00,Miami Marlins,Los Angeles Dodgers,146,119,,
2021-05-15,634105,R,Final,Tropicana Field,2021-05-15 17:10:00+00:00,New York Mets,Tampa Bay Rays,121,139,,
2021-05-15,634080,R,Final,Target Field,2021-05-15 20:05:00+00:00,Oakland Athletics,Minnesota Twins,133,142,,
2021-05-15,634095,R,Final,Fenway Park,2021-05-15 20:10:00+00:00,Los Angeles Angels,Boston Red Sox,108,111,,
2021-05-15,634111,R,Final,Comerica Park,2021-05-15 20:10:00+00:00,Chicago Cubs,Detroit Tigers,112,116,,
2021-05-15,634085,R,Final,PNC Park,2021-05-15 22:35:00+00:00,San Francisco Giants,Pittsburgh Pirates,137,134,,
2021-05-15,634104,R,Final,Oriole Park at Camden Yards,2021-05-15 23:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2021-05-15,634106,R,Final,American Family Field,2021-05-15 23:10:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2021-05-15,634127,R,Final,Guaranteed Rate Field,2021-05-15 23:10:00+00:00,Kansas City Royals,Chicago White Sox,118,145,,
2021-05-15,634161,R,Final,Minute Maid Park,2021-05-15 23:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2021-05-15,634139,R,Final,TD Ballpark,2021-05-15 23:37:00+00:00,Philadelphia Phillies,Toronto Blue Jays,143,141,,
2021-05-15,634097,R,Final,Chase Field,2021-05-16 00:10:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2021-05-15,634148,R,Final,Coors Field,2021-05-16 00:10:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2021-05-15,634143,R,Final,Petco Park,2021-05-16 00:40:00+00:00,St. Louis Cardinals,San Diego Padres,138,135,,
2021-05-15,634084,R,Final,T-Mobile Park,2021-05-16 01:10:00+00:00,Cleveland Indians,Seattle Mariners,114,136,,
2021-05-15,634096,R,Final,Dodger Stadium,2021-05-16 01:10:00+00:00,Miami Marlins,Los Angeles Dodgers,146,119,,
2021-05-16,634086,R,Final,Oriole Park at Camden Yards,2021-05-16 17:05:00+00:00,New York Yankees,Baltimore Orioles,147,110,,
2021-05-16,634094,R,Final,PNC Park,2021-05-16 17:05:00+00:00,San Francisco Giants,Pittsburgh Pirates,137,134,,
2021-05-16,634069,R,Final,TD Ballpark,2021-05-16 17:07:00+00:00,Philadelphia Phillies,Toronto Blue Jays,143,141,,
2021-05-16,634071,R,Final,Tropicana Field,2021-05-16 17:10:00+00:00,New York Mets,Tampa Bay Rays,121,139,,
2021-05-16,634083,R,Final,Comerica Park,2021-05-16 17:10:00+00:00,Chicago Cubs,Detroit Tigers,112,116,,
2021-05-16,634100,R,Final,Fenway Park,2021-05-16 17:10:00+00:00,Los Angeles Angels,Boston Red Sox,108,111,,
2021-05-16,634068,R,Final,Minute Maid Park,2021-05-16 18:10:00+00:00,Texas Rangers,Houston Astros,140,117,,
2021-05-16,634124,R,Final,Guaranteed Rate Field,2021-05-16 18:10:00+00:00,Kansas City Royals,Chicago White Sox,118,145,,
2021-05-16,634134,R,Final,American Family Field,2021-05-16 18:10:00+00:00,Atlanta Braves,Milwaukee Brewers,144,158,,
2021-05-16,634188,R,Final,Target Field,2021-05-16 18:10:00+00:00,Oakland Athletics,Minnesota Twins,133,142,,
2021-05-16,634098,R,Final,Coors Field,2021-05-16 19:10:00+00:00,Cincinnati Reds,Colorado Rockies,113,115,,
2021-05-16,634087,R,Final,T-Mobile Park,2021-05-16 20:10:00+00:00,Cleveland Indians,Seattle Mariners,114,136,,
2021-05-16,634122,R,Final,Dodger Stadium,2021-05-16 20:10:00+00:00,Miami Marlins,Los Angeles Dodgers,146,119,,
2021-05-16,634130,R,Final,Chase Field,2021-05-16 20:10:00+00:00,Washington Nationals,Arizona Diamondbacks,120,109,,
2021-05-16,634090,R,Final,Petco Park,2021-05-16 23:08:00+00:00,St. Louis Cardinals,San Diego Padres,138,135,,
2021-05-17,634070,R,Final,Great American Ball Park,2021-05-17 22:40:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2021-05-17,634063,R,Final,Truist Park,2021-05-17 23:10:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-05-17,634076,R,Final,Wrigley Field,2021-05-17 23:40:00+00:00,Washington Nationals,Chicago Cubs,120,112,,
2021-05-17,634077,R,Final,Target Field,2021-05-17 23:40:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-05-17,634099,R,Final,Globe Life Field,2021-05-18 00:05:00+00:00,New York Yankees,Texas Rangers,147,140,,
2021-05-17,634101,R,Final,Angel Stadium,2021-05-18 01:38:00+00:00,Cleveland Indians,Los Angeles Angels,114,108,,
2021-05-17,634057,R,Final,Petco Park,2021-05-18 02:10:00+00:00,Colorado Rockies,San Diego Padres,115,135,,
2021-05-17,634082,R,Final,T-Mobile Park,2021-05-18 02:10:00+00:00,Detroit Tigers,Seattle Mariners,116,136,,
2021-05-17,634091,R,Final,Dodger Stadium,2021-05-18 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2021-05-18,634058,R,Final,Great American Ball Park,2021-05-18 22:40:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2021-05-18,634051,R,Final,Citizens Bank Park,2021-05-18 23:05:00+00:00,Miami Marlins,Philadelphia Phillies,146,143,,
2021-05-18,634075,R,Final,Oriole Park at Camden Yards,2021-05-18 23:05:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2021-05-18,634107,R,Final,Truist Park,2021-05-18 23:20:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-05-18,634133,R,Final,TD Ballpark,2021-05-18 23:37:00+00:00,Boston Red Sox,Toronto Blue Jays,111,141,,
2021-05-18,634052,R,Final,Wrigley Field,2021-05-18 23:40:00+00:00,Washington Nationals,Chicago Cubs,120,112,,
2021-05-18,634073,R,Final,Target Field,2021-05-18 23:40:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-05-18,634109,R,Final,Busch Stadium,2021-05-18 23:45:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,
2021-05-18,634067,R,Final,Globe Life Field,2021-05-19 00:05:00+00:00,New York Yankees,Texas Rangers,147,140,,
2021-05-18,634043,R,Final,Kauffman Stadium,2021-05-19 00:10:00+00:00,Milwaukee Brewers,Kansas City Royals,158,118,,
2021-05-18,634102,R,Final,Angel Stadium,2021-05-19 01:38:00+00:00,Cleveland Indians,Los Angeles Angels,114,108,,
2021-05-18,634050,R,Final,Oakland Coliseum,2021-05-19 01:40:00+00:00,Houston Astros,Oakland Athletics,117,133,,
2021-05-18,634065,R,Final,Petco Park,2021-05-19 02:10:00+00:00,Colorado Rockies,San Diego Padres,115,135,,
2021-05-18,634092,R,Final,Dodger Stadium,2021-05-19 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2021-05-18,634115,R,Final,T-Mobile Park,2021-05-19 02:10:00+00:00,Detroit Tigers,Seattle Mariners,116,136,,
2021-05-19,634030,R,Final,Target Field,2021-05-19 17:10:00+00:00,Chicago White Sox,Minnesota Twins,145,142,,
2021-05-19,634031,R,Final,Petco Park,2021-05-19 20:10:00+00:00,Colorado Rockies,San Diego Padres,115,135,,
2021-05-19,634061,R,Final,Great American Ball Park,2021-05-19 22:40:00+00:00,San Francisco Giants,Cincinnati Reds,137,113,,
2021-05-19,634044,R,Final,Citizens Bank Park,2021-05-19 23:05:00+00:00,Miami Marlins,Philadelphia Phillies,146,143,,
2021-05-19,634055,R,Final,Oriole Park at Camden Yards,2021-05-19 23:05:00+00:00,Tampa Bay Rays,Baltimore Orioles,139,110,,
2021-05-19,634066,R,Final,Truist Park,2021-05-19 23:20:00+00:00,New York Mets,Atlanta Braves,121,144,,
2021-05-19,634116,R,Final,TD Ballpark,2021-05-19 23:37:00+00:00,Boston Red Sox,Toronto Blue Jays,111,141,,
2021-05-19,634053,R,Final,Wrigley Field,2021-05-19 23:40:00+00:00,Washington Nationals,Chicago Cubs,120,112,,
2021-05-19,634026,R,Final,Busch Stadium,2021-05-19 23:45:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,
